Dates,PX_LAST
2023-12-05,115.76
2023-12-06,116.71
2023-12-07,117.0
2023-12-08,118.5
2023-12-11,119.26
2023-12-12,119.13
2023-12-13,121.8
2023-12-14,124.37
2023-12-15,123.74
2023-12-18,125.92
2023-12-19,128.17
2023-12-20,127.41
2023-12-21,129.16
2023-12-22,130.21
2023-12-27,131.48
2023-12-28,130.68
2023-12-29,132.51
2024-01-02,130.49
2024-01-03,129.44
2024-01-04,129.59
2024-01-05,130.42
2024-01-08,131.7
2024-01-09,129.85
2024-01-10,127.75
2024-01-11,126.84
2024-01-12,126.43
2024-01-15,127.25
2024-01-16,127.45
2024-01-17,125.89
2024-01-18,126.42
2024-01-19,128.75
2024-01-22,129.38
2024-01-23,128.7
2024-01-24,130.04
2024-01-25,130.29
2024-01-26,130.19
2024-01-29,129.05
2024-01-30,128.45
2024-01-31,126.64
2024-02-01,126.02
2024-02-02,125.8
2024-02-05,124.87
2024-02-06,124.14
2024-02-07,123.58
2024-02-08,123.65
2024-02-09,124.66
2024-02-12,126.19
2024-02-13,122.94
2024-02-14,125.36
2024-02-15,127.33
2024-02-16,127.03
2024-02-20,127.92
2024-02-21,127.35
2024-02-22,127.8
2024-02-23,128.14
2024-02-26,126.83
2024-02-27,122.31
2024-02-28,121.57
2024-02-29,122.84
2024-03-01,123.07
2024-03-04,124.03
2024-03-05,124.28
2024-03-06,125.01
2024-03-07,126.32
2024-03-08,126.91
2024-03-11,127.33
2024-03-12,127.57
2024-03-13,128.7
2024-03-14,126.9
2024-03-15,127.11
2024-03-18,127.17
2024-03-19,127.59
2024-03-20,129.54
2024-03-21,130.5
2024-03-22,130.0
2024-03-25,129.96
2024-03-26,130.35
2024-03-27,130.77
2024-03-28,132.25
2024-04-01,132.5
2024-04-02,130.92
2024-04-03,131.28
2024-04-04,130.92
2024-04-05,132.05
2024-04-08,133.08
2024-04-09,133.53
2024-04-10,130.72
2024-04-11,129.66
2024-04-12,128.15
2024-04-15,127.84
2024-04-16,125.93
2024-04-17,125.27
2024-04-18,125.36
2024-04-19,126.75
2024-04-22,127.4
2024-04-23,128.11
2024-04-24,127.24
2024-04-25,126.69
2024-04-26,124.23
2024-04-29,123.4
2024-04-30,123.32
2024-05-01,123.34
2024-05-02,122.92
2024-05-03,124.79
2024-05-06,127.18
2024-05-07,126.32
2024-05-08,127.56
2024-05-09,127.43
2024-05-10,128.16
2024-05-13,128.61
2024-05-14,128.9
2024-05-15,129.56
2024-05-16,128.62
2024-05-17,129.63
2024-05-21,129.17
2024-05-22,129.34
2024-05-23,129.87
2024-05-24,130.48
2024-05-27,130.82
2024-05-28,131.1
2024-05-29,121.66
2024-05-30,119.82
