Dates,PX_LAST
2023-04-24,67.65
2023-04-25,66.41
2023-04-26,66.57
2023-04-27,67.35
2023-04-28,67.63
2023-05-01,67.48
2023-05-02,65.93
2023-05-03,66.15
2023-05-04,65.66
2023-05-05,66.94
2023-05-08,67.28
2023-05-09,65.88
2023-05-10,66.09
2023-05-11,66.56
2023-05-12,66.52
2023-05-15,67.09
2023-05-16,66.14
2023-05-17,66.94
2023-05-18,67.02
2023-05-19,66.53
2023-05-23,66.51
2023-05-24,65.66
2023-05-25,66.72
2023-05-26,66.8
2023-05-29,67.3
2023-05-30,66.41
2023-05-31,65.57
2023-06-01,65.57
2023-06-02,66.71
2023-06-05,65.89
2023-06-06,66.5
2023-06-07,66.43
2023-06-08,66.31
2023-06-09,66.13
2023-06-12,65.79
2023-06-13,66.42
2023-06-14,66.31
2023-06-15,66.69
2023-06-16,66.21
2023-06-19,66.51
2023-06-20,65.28
2023-06-21,64.58
2023-06-22,63.91
2023-06-23,63.28
2023-06-26,64.04
2023-06-27,64.58
2023-06-28,64.65
2023-06-29,65.54
2023-06-30,66.28
2023-07-04,65.3
2023-07-05,64.94
2023-07-06,63.07
2023-07-07,63.95
2023-07-10,63.7
2023-07-11,63.76
2023-07-12,64.67
2023-07-13,65.53
2023-07-14,65.32
2023-07-17,65.54
2023-07-18,66.28
2023-07-19,67.02
2023-07-20,67.21
2023-07-21,67.26
2023-07-24,67.11
2023-07-25,65.36
2023-07-26,65.76
2023-07-27,65.81
2023-07-28,66.05
2023-07-31,66.4
2023-08-01,65.54
2023-08-02,64.72
2023-08-03,64.24
2023-08-04,64.37
2023-08-08,63.81
2023-08-09,63.84
2023-08-10,64.2
2023-08-11,64.6
2023-08-14,64.2
2023-08-15,63.22
2023-08-16,63.15
2023-08-17,62.8
2023-08-18,62.42
2023-08-21,62.08
2023-08-22,61.62
2023-08-23,62.47
2023-08-24,62.4
2023-08-25,62.12
2023-08-28,62.82
2023-08-29,64.52
2023-08-30,64.48
2023-08-31,64.12
2023-09-01,65.48
2023-09-05,64.51
2023-09-06,64.32
2023-09-07,63.8
2023-09-08,63.47
2023-09-11,63.92
2023-09-12,64.11
2023-09-13,64.81
2023-09-14,65.18
2023-09-15,65.54
2023-09-18,65.38
2023-09-19,64.83
2023-09-20,64.52
2023-09-21,63.43
2023-09-22,63.33
2023-09-25,62.57
2023-09-26,62.02
2023-09-27,61.55
2023-09-28,62.0
2023-09-29,60.88
2023-10-02,59.56
2023-10-03,58.15
2023-10-04,59.12
2023-10-05,59.69
2023-10-06,59.41
2023-10-10,60.15
2023-10-11,60.53
2023-10-12,59.9
2023-10-13,59.34
2023-10-16,60.09
2023-10-17,59.95
2023-10-18,58.65
2023-10-19,58.23
2023-10-20,56.68
2023-10-23,56.66
2023-10-24,56.19
2023-10-25,55.97
2023-10-26,56.12
2023-10-27,55.41
2023-10-30,56.17
2023-10-31,56.15
2023-11-01,56.5
2023-11-02,58.88
2023-11-03,59.17
2023-11-06,59.24
2023-11-07,59.13
2023-11-08,58.63
2023-11-09,58.98
2023-11-10,58.95
2023-11-13,59.15
2023-11-14,60.23
2023-11-15,60.51
2023-11-16,60.57
2023-11-17,61.09
2023-11-20,60.99
2023-11-21,60.41
2023-11-22,60.17
2023-11-23,60.17
2023-11-24,60.13
2023-11-27,60.25
2023-11-28,57.57
2023-11-29,59.71
2023-11-30,60.7
2023-12-01,61.0
