Dates,PX_LAST
2023-12-05,124.0
2023-12-06,123.83
2023-12-07,124.26
2023-12-08,125.24
2023-12-11,125.47
2023-12-12,125.53
2023-12-13,128.62
2023-12-14,130.86
2023-12-15,131.39
2023-12-18,132.4
2023-12-19,133.38
2023-12-20,132.33
2023-12-21,133.09
2023-12-22,133.67
2023-12-27,134.23
2023-12-28,134.04
2023-12-29,134.0
2024-01-02,133.95
2024-01-03,133.58
2024-01-04,133.77
2024-01-05,134.63
2024-01-08,135.3
2024-01-09,135.49
2024-01-10,135.1
2024-01-11,133.32
2024-01-12,132.2
2024-01-15,132.45
2024-01-16,133.0
2024-01-17,131.72
2024-01-18,132.41
2024-01-19,133.81
2024-01-22,133.41
2024-01-23,133.74
2024-01-24,132.59
2024-01-25,132.34
2024-01-26,132.99
2024-01-29,132.84
2024-01-30,133.09
2024-01-31,131.21
2024-02-01,131.49
2024-02-02,131.22
2024-02-05,130.53
2024-02-06,130.73
2024-02-07,130.65
2024-02-08,130.2
2024-02-09,131.01
2024-02-12,131.48
2024-02-13,128.54
2024-02-14,131.05
2024-02-15,131.94
2024-02-16,131.94
2024-02-20,132.55
2024-02-21,131.91
2024-02-22,132.3
2024-02-23,133.22
2024-02-26,132.32
2024-02-27,131.22
2024-02-28,130.93
2024-02-29,131.8
2024-03-01,131.94
2024-03-04,131.91
2024-03-05,133.12
2024-03-06,132.82
2024-03-07,133.81
2024-03-08,133.98
2024-03-11,134.87
2024-03-12,135.72
2024-03-13,136.17
2024-03-14,134.99
2024-03-15,134.63
2024-03-18,134.34
2024-03-19,134.08
2024-03-20,135.36
2024-03-21,136.53
2024-03-22,135.26
2024-03-25,135.07
2024-03-26,134.72
2024-03-27,136.23
2024-03-28,136.62
2024-04-01,136.08
2024-04-02,134.98
2024-04-03,135.69
2024-04-04,136.77
2024-04-05,139.11
2024-04-08,139.95
2024-04-09,139.48
2024-04-10,138.08
2024-04-11,137.25
2024-04-12,135.66
2024-04-15,134.99
2024-04-16,133.11
2024-04-17,133.3
2024-04-18,133.52
2024-04-19,134.57
2024-04-22,135.93
2024-04-23,136.41
2024-04-24,133.31
2024-04-25,133.42
2024-04-26,134.14
2024-04-29,134.01
2024-04-30,133.41
2024-05-01,133.88
2024-05-02,135.74
2024-05-03,138.38
2024-05-06,139.14
2024-05-07,138.65
2024-05-08,139.89
2024-05-09,140.96
2024-05-10,141.08
2024-05-13,142.98
2024-05-14,142.28
2024-05-15,143.52
2024-05-16,144.32
2024-05-17,145.21
2024-05-21,144.53
2024-05-22,145.01
2024-05-23,143.67
2024-05-24,143.92
2024-05-27,144.15
2024-05-28,143.31
2024-05-29,141.84
2024-05-30,148.27
